message_id,customer_msg
2744157,@115830 not impressed with my wet book after my package was left outside today. Can I have a dry one please?! https://t.co/JIe2VjMvRB
2883283,"@115830 
Having now reached the date when I had to get in touch “if” my ordered item didn’t arrive.

Finding out from the carrier that you never even sent it

How can I ever trust anything you say ever again?"
1144917,Happy Diwali @115850
2638489,Hi @115830 @115821 I think you need to look at your packaging! #PackagingWaste #OversizePackaging #ExcessivePackaging https://t.co/Xf1iHP1PqO
343929,"@AmazonHelp Exceptionnel, votre SAV qui s'excuse car @132988 ne répond pas vite. C'est rassurant : petit client, gros client même combat"
1161574,R u serious ?? I hv pointed an error at ur end. Instead of solving u r asking me to do dis n dat. R u govt organization? @115850 https://t.co/hqGJIvbLqK
1582609,"Amazonでスマホカバー買ったんだけど
11月10日まで届かないとか遅すぎませんかｯ？！"
1201188,@115821  shld require item location so when order something needed quickly we dont get surprise its frm China &amp; will take weeks &amp; already pd
2714702,@AmazonHelp Pues en la app de Amazon video de PS4 no aparecen los juegos en vivo
525615,@115821 YOUR PEOPLE KEEP DROPPING MY PACKAGES TO THE WRONG APARTMENT &amp; THE PEOPLE THAT LIVE THERE STEAL THEM!! PLUS U CHARGE $15 TO GET IT DELIVERED TO A LOCKER?? THANKS FOR RUINING CHRISTMAS!!
989831,"@AmazonHelp Amazon is here since 2013, four long years has passed by and still waiting. I think govt. must make it mandatory to Include Kannada before permission is granted to do business here. Wake up! dears"
2881901,"@AmazonHelp Thursday, that's why I'm not happy it was down as a prime product"
1417763,@AmazonHelp その商品含む5品を1度注文後キャンセルリクエストしてキャンセルできたとメールが来てから、再度その商品含む別の5品を注文・支払い・支払い確認のメールが届いてから、その商品分のギフト券が届き、またその商品分のみの支払い番号のメールが来ているような状況です。
1106561,@AmazonHelp Already did a chat &amp; they weren’t helpful. Figure out how to help me &amp; address this &amp; stop playing hot potato! This is terrible!
1058894,@115850 Its becomming realy a frustrating experiance as you still have not delivered my product (Order-171-8465415-1613946.
328051,lo volviste a hacer pinche @116875 sabias que estaba esperando el precio correcto para comprar los tenis y boom
180346,@AmazonHelp I want the pickup to be done today I can't wait for Tom u have the invoice with u with IMEI no so show them
331288,@AmazonHelp I have lots of work to do just help me to resolve my problem
2319117,Amazonさんで届いた品物が無理くり郵便受けに押し込まれててバッキバキになってたんだけどどうしたらいいのこれ https://t.co/GcvChuGRhT
218176,@115821 Why was I not made aware that I would be paying when it was released and not when I pre-order!?!
1177160,@AmazonHelp Me pone que es gestionado por amazon pero vendido por otro
746043,"@AmazonHelp I have also called to the helpline number, but they haven't sent any query/confirmation mail"
133842,"@AmazonHelp Yes I agree, products are genuine. However if a customer resends the product due to defect or not functioning well. So what should Amazon do. Shuld amzn resell the product to another customer. Or else the product should be sent to seller saying not to sell this as it is defect"
2477492,@117086 tô precisando de uma promoção de livros &lt;3
1729682,@119625 Guys Bosch Season 3? Hopefully its soon available on prime india.
1547909,これをAmazonで買ったら2枚目の特典全部付いてくるんすか？分かる方いたら教えてくださると嬉しいです😭😭😭 https://t.co/L3eb3G0rQ2
1630999,@115821 @115850 @AmazonHelp I have just received the worst customer service form @AmazonHelp in the most policy driven non human way.
499932,"@AmazonHelp Para futuras compras, no podeis dar a elegir la compañia de reparto? Por que ests no es la primera vez que tengo problemas de este tipo con Correos Express, y por lo que veo no soy la una, son unos irresponsables."
1568887,@115850 order #407-7135910-0116351 whats the use of gurrented delivery date .i want call from amazon .
1059607,Look what @115830 just delivered #HarryPotter #AHistoryofMagic &amp; #TheBookofDust @188343 this should keep me quite for a bit https://t.co/KfqDoyrsDe
593479,Please have a thorough look on the trail tweets. Its very upsetting. Its gonna be a nightmare experience with @115850 https://t.co/NEzMxKAuJo
1857751,@AmazonHelp 気付かぬうちに自分で無料体験を申し込んでいたようです！！有料会員にはなろうと決めていたので、手間がはぶけました！！ご説明ありがとうございます！今後ともよろしくおねがいします！！！
2447411,"@AmazonHelp USPS. It's not just ""frustrating,"" it's a failure of my prime membership."
230948,なんでーーーあまぞんぬちゃんなんでーーーー なんで昨日注文した商品の配達予定が17日から31日なのなんでなんでーーーーーーー
2539594,"@115821 why am I paying for 2 day shipping if it’s guaranteed to take 4 days to get here?! Wtf, prime is turning into@a waste of money.  😤"
1562897,@115830 4 orders! all prime! all delayed! ordered separately over the period of a week not all at the same time
771367,@AmazonHelp Didn't work
2670736,"@115850  Is it true and official offered by Amazon India??????

 ""Congratz! Rs.5000 has been credited to your Amazon Pay Balance wallet. Valid till Midnight 11: 59 PM."" https://t.co/lsEzwgbTe5"
1184720,@115850 Tracking #: 118108442803.The product is scheduled to be delivered tomorrow.By any chance can it be delivered today? Humble request
121133,Dear @AmazonHelp got home after night out to find this on my door step. This is not a safe place and is in full view of the pavement and public road. Not a happy prime customer 😞😡🤬 https://t.co/2ChmgkehoP
386149,"@AmazonHelp Ciao potete controllare il costo di questo articolo? Nella ricerca appare a 16,99 https://t.co/w7qqRCJ9BM"
1760412,"@115851 I need serious assistance have a major problem and 28 emails later and  support still can't understand what I am saying, and I was even told by one sorry can't assist you. What's the purpose of support if they can't give support!"
1209443,This amazon associate just cursed on the phone with me. Her name is Niki @115821
539702,@AmazonHelp I sent a DM on Monday at 12.51 and didn’t have any response or acknowledgement that my message had even been received or actioned
2364702,@115821 I ordered a bow tie &amp; suspenders last week &amp; only the suspenders were in the package?
1079412,"@AmazonHelp It is amazon fulfilled product, seller-cloudtail India and my one of the product  also dispatched https://t.co/sEbLcjLQkp"
872631,Quelqu'un sait les démarches à suivre auprès de @120533 en cas de colis jamais reçu malgré le mail qui me dit que je devrais l'avoir ?
280974,@115850 @AmazonHelp placed an order on 29th Aug .delivery date on 18th sept. Not received till date.tried calling but not getting through
363319,"@1840 @115851 @115850 
Cheating and mental harasment by AMZ team for money. Hope you will take action and resolve my issue
@118341"
1258634,@AmazonHelp Are you really asking if I checked the tracking information?? 😂 yes the tracking info says that my package is delivered and ready for pickup
1738561,@115850 I will sue you in the court .. what a disgusting and unprofessional behaviour
269852,@AmazonHelp Canada Post
2665232,@AmazonHelp Je n'ai jamais reçu un colis que j'ai commandé sur Amazon. La livraison aurait du être faite il y a 22 jours maintenant.
1606292,Real Cheaters @115850 you caint solve any query just give real bullshit and hide the post that the only thing you guys know.
1381138,"@AmazonHelp You used to tell people to be a month, but you guys are not helping me, I have eaten my money."
2882690,"@115850 

only 15 Digits are there inside the wrapper.
forgot to print ?? https://t.co/4davyo911q"
505882,"@AmazonHelp why does every item say it'll arrive next Friday, even shipping from Amazon, when I have Prime? Are these errors?"
909864,"Amazonで詐欺に引っ掛かってしまった。
チェシャネコペンケースのお金払ってから、出品者の都合でキャンセルされ、ギフト券で返金ってよ。
そして、注文履歴にないんだよ。
現金で返金してもらえねーじゃん。現金でギフト券買った感じになるじゃん。いらないよ。現金で返金してくれ。"
1325566,@116316 gibt es bei euch Lieferschwierigkeiten? Meine per Premiumversand bestellte Ware ist noch nicht angekommen
1353549,"@AmazonHelp No, because the only option given from my account is to ""contact the vendor""."
1661804,Dear @115821 why do I have to sign up for an affiliates account for so many countries just to use #onelink?!?! If @4263 can turn one...
2226378,@AmazonHelp 無視をしても大丈夫なんですね。教えていただきありがとうございます。助かりました。
836518,@AmazonHelp my order no 521656990106 still not coming I have booked after one week pl check
127417,meu carrinho já deu 180 reais na @117086 necessito de + dinheiro
2318972,"@AmazonHelp Dear Sir l have ordered my NOKIA model number 130 DS (Black) mobile with amazon  order no 403-9527897-0448309, dated 27.10.2017. I have received the phone on 07.11.2017"
2142190,@AmazonHelp It says Amazon Digital Svc and £3.99
2526252,"@115850 does not have provision to enter #GSTN  if i buy a product for my business &amp; take credit of same. I surmise that they may not be paying taxes.
@115821"
760402,は？Amazonで配達できなかったから返金しますって商品届いたんだけど？他のとこで買っちゃったし困るが
2487086,@AmazonHelp I managed to resolve my problem. I had to try a few times then it went through. Sorry for your time.
